product_id,name,manufacturer,vga_type,width_mm,height_mm,depth_mm,display_type,battery_capacity,laptop_camera,ram_slots,cpu_model,ram_speed,cpu_cores,laptop_tam_nen_man_hinh,root_price,cpu_max_speed,refresh_rate,cpu_threads,cpu_speed,vga_vram
66089,Laptop Dell Inspiron 7425,dell,card rời,358.1,236.2,17.8,"Độ phủ màu 65,5%sRGB",54.0,hd,1.0,5625U,3200.0,,Tấm nền IPS,,4.3,60.0,,2.3,
51426,Laptop Gigabyte G5 MD-51S1123SH,gigabyte,card rời,361.0,258.0,24.9,Chống chói Anti Glare,150.0,hd,,11400H,3200.0,,Tấm nền IPS,,,144.0,,,4.0
102624,Laptop ASUS Zenbook S 16 UM5606KA-RK127WS,asus,card rời,353.6,243.0,11.9,Thời gian phản hồi 0.2ms<br> Độ sáng 400nits<br> Độ sáng tối đa 500nits HDR<br> Độ phủ màu 100% DCI-P3 <br> HDR True Black 500<br> 1.07 tỷ màu<br> Giảm 70% ánh sáng xanh có hại<br> TÜV Rheinland-certified<br> SGS Eye Care Display,78.0,full hd,0.0,350,,8.0,Tấm nền Oled,,5.0,120.0,16.0,2.0,
74126,Laptop Gigabyte G5 MF5-52VN353SH,gigabyte,card rời,360.0,238.0,227.0,Thời gian phản hồi 0.2ms <br> Độ sáng tối đa 550nits HDR <br>Độ phủ màu 100% DCI-P3 <br>HDR True Black 500<br>1.07 tỷ màu <br>TÜV Rheinland-certified,54.0,hd,2.0,13500H,4800.0,12.0,Tấm nền IPS,,4.7,144.0,16.0,2.6,6.0
74194,Laptop HP Gaming Victus 15-FB1022AX 94F19PA,hp,card rời,357.9,255.0,23.5,Micro-edge<br>Chống chói<br>Độ sáng tối đa 250 nits<br>Độ phủ màu 45% NTSC,52.5,hd,2.0,7535HS,4800.0,6.0,Tấm nền IPS,,4.5,165.0,12.0,,4.0
55345,Laptop Gigabyte G5 KE-52VN263SH,gigabyte,card rời,360.0,238.0,23.9,IPS,54.0,hd,2.0,12500H,3200.0,,Tấm nền IPS,,4.5,144.0,,2.5,6.0
71747,iMac M3 24 inch 8CPU 10GPU 16GB 512GB,apple,card tích hợp,547.0,461.0,147.0,Độ sáng 500 nit<br>Dải màu rộng (P3)<br>True Tone,0.0,full hd,0.0,,6400.0,8.0,,,,,,,
53832,Laptop Gaming Acer Nitro 5 AN515-45-R6EV NH.QBMSV.006,acer,card rời,363.4,255.0,23.9,"TFT, Tấm nền IPS, LED Backlit, Acer ComfyView, 144 Hz",57.0,hd,2.0,5600H,3200.0,,Tấm nền IPS,,,,,,
65990,Laptop Dell Vostro 5568,dell,card rời,,,,"Chống chói Anti Glare, TrueLife LED-Backlit Display",,hd,,7200U,2400.0,,,,,,,,2.0
71875,Laptop Lenovo IdeaPad Slim 3 15IAH8 83ER000BVN,lenovo,card tích hợp,359.3,235.0,17.9,Màn hình chống chói<br>Độ sáng 300nits,47.0,full hd,0.0,12450H,4800.0,8.0,Tấm nền IPS,,4.4,,12.0,2.0,
74339,Laptop HP ENVY X360 13-BF0092TU 76V59PA,hp,card tích hợp,298.3,214.9,16.1,Hỗ trợ cảm ứng đa điểm<br>UWVA<br>Màn hình tràn viền<br>Micro-edge<br>Corning Gorilla Glass NBT<br>Giảm ánh sáng xanh<br>SDR 400 nits<br>HDR 500 nits<br>Độ phân giải 100% DCI-P3,66.0,full hd,0.0,1250U,4266.0,10.0,Tấm nền Oled,,4.7,,12.0,,
66004,Laptop Alienware X14 R1,dell,card rời,321.0,262.0,14.5,"WVA, không cảm ứng, 400 nits, độ phủ màu 100% sRGB/ DCI-P3 100%, low blue light",80.5,hd,0.0,12700H,4800.0,14.0,Tấm nền IPS,,4.7,144.0,20.0,2.3,4.0
68438,Laptop Dell Latitude 5520,dell,card tích hợp,357.8,233.3,19.9,Chống chói<br> Độ sáng tối đa 250 Nits,63.0,hd,1.0,1145G7,3200.0,4.0,,,4.4,,8.0,,
55945,Laptop Dell XPS 13 9300,dell,card tích hợp,30.0,20.0,1.2,Độ phủ màu 100% sRGB <br> Tần số quét 60 Hz,51.0,,0.0,1035G1,3733.0,4.0,Tấm nền IPS,,,,8.0,,
103105,Laptop MSI Titan 18 HX AI A2XWJG-622VN,msi,card rời,404.0,307.5,24.0,Màn hình chống chói<br>Độ phủ màu 100% DCI-P3<br>Độ sáng 1000 nits,99.9,full hd,2.0,,6400.0,24.0,Mini Led,174990000.0,5.5,120.0,24.0,2.8,24.0
66131,Laptop Dell Alienware M15 R7,dell,card rời,356.2,272.5,23.9,Tốc độ phản hồi 3ms<br> Advanced Optimus <br> NVIDIA G-SYNC <br> Tấm phủ Matte,87.0,hd,2.0,12700H,4800.0,14.0,Tấm nền IPS,,,165.0,20.0,2.1,
66007,Laptop Dell Alienware M16,dell,card rời,368.9,289.9,25.4,"16"" QHD+ (2560 x 1600) 165Hz, 3ms, ComfortView Plus, NVIDIA G-SYNC + DDS, 100% sRGB",86.0,full hd,2.0,13650HX,4800.0,14.0,,,4.9,165.0,20.0,,6.0
95950,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB,apple,card tích hợp,547.0,461.0,147.0,Màn hình Retina 4.5K<br>1 tỷ màu<br>Độ sáng 500 nit<br>Dải màu rộng (P3)<br>Công nghệ True Tone,0.0,full hd,0.0,,7500.0,8.0,,44990000.0,,,,,
89303,MacBook Air M3 15 inch 2024 24GB - 512GB Sc 70W,apple,card tích hợp,,,,True Tone,70.0,full hd,0.0,,6400.0,8.0,,42990000.0,,,,,
80291,Laptop ASUS ExpertBook B1 B1402CVA-NK0062W,asus,card tích hợp,326.9,214.5,19.9,LED Backlit<br> Độ sáng 250nits<br> Độ phủ màu NTSC: 45%<br> Góc nhìn (H/V) 90/65<br> Thời gian phản hồi (Typ/Max) (ms) 10/20<br> Độ tương phản 500:1<br> Màn hình 16:9<br>Màn hình chống chói,42.0,hd,1.0,1335U,,10.0,Tấm nền TN,0.0,4.6,60.0,,1.3,
64488,Laptop Vaio FE 15 VWNC51527-BL,vaio,card tích hợp,358.1,238.8,19.8,Viền mỏng,,full hd,0.0,1235U,4266.0,,Tấm nền IPS,,4.4,,,,
64504,Laptop Lenovo Legion Slim 5 16IRH8 82YA00BUVN,lenovo,card tích hợp,359.7,260.3,19.9,Công nghệ đồng bộ khung hình<br> Độ sáng tối đa 300 nits<br> Độ phủ màu 100% sRGB<br> Màn hình chống chói<br> Ánh sáng xanh dương thấp,80.0,full hd,2.0,13700H,5200.0,14.0,Tấm nền IPS,43990000.0,5.0,165.0,20.0,2.4,
68363,Laptop HP Elitebook 840 G6,hp,card tích hợp,326.0,234.0,18.0,,,,,8365U,2660.0,4.0,Tấm nền IPS,,4.1,,8.0,1.6,
68429,Laptop HP Probook 6570B,hp,card tích hợp,374.0,251.0,34.0,,55.0,,2.0,3110M,1600.0,2.0,,,,,4.0,2.4,
68432,Laptop HP Probook 450 G3,hp,card tích hợp,14.9,10.4,1.0,Màn hình chống chói,44.0,hd,2.0,6200U,1600.0,2.0,,,2.8,,4.0,2.3,
68435,Laptop HP Elitebook 640 G9,hp,card tích hợp,321.9,213.9,19.9,45% NTSC<br> Chống chói Anti Glare<br> 250 nits,,,2.0,1255U,,10.0,Tấm nền IPS,,4.7,,12.0,2.1,
68447,Laptop HP Elitebook 8460P,hp,card tích hợp,,,,Màn hình chống chói,,,,2520M,1333,,,,,,,2.5,
103036,MacBook Pro 16 M4 Max 16CPU 40GPU 128GB 2TB Nano,apple,card tích hợp,355.7,248.1,16.8,"Màn hình Nano-texture<br>Màn hình Liquid Retina XDR<br> XDR (Extreme Dynamic Range)<br> Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)<br> 1 tỷ màu<br> Dải màu rộng (P3)<br> Công nghệ True Tone",100.0,full hd,0.0,,8533.0,16.0,,141290000.0,,120.0,,,
80300,Laptop ASUS ExpertBook B1 B1502CVA-NJ0149W,asus,card tích hợp,361.6,233.0,19.9,Độ sáng 250 nits <br> Độ phủ màu NTSC: 45%<br> Màn hình chống chói<br>Tỷ lệ tương phản 500:1<br>Góc nhìn: 90/65<br> Thời gian phản hồi:  20/10 ms<br> 16:9,42.0,hd,,1315U,,6.0,Tấm nền TN,12490000.0,4.5,60.0,,1.2,
80385,Laptop ASUS ExpertBook B1 B1402CVA-NK0177W,asus,card tích hợp,326.9,214.5,19.9,LED Backlit<br> Độ sáng 250nits<br> Độ phủ màu NTSC: 45%<br> Góc nhìn (H/V) 90/65<br> Thời gian phản hồi (Typ/Max) (ms) 10/20<br> Độ tương phản 500:1<br> Màn hình 16:9<br>Màn hình chống chói,42.0,hd,,1355U,,10.0,Tấm nền TN,0.0,5.0,60.0,,1.7,
102661,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sc 70W,apple,card tích hợp,340.4,237.6,11.5,Màn hình Liquid Retina<br>Có đèn nền LED<br>Mật độ 224 pixel mỗi inch<br>Độ sáng 500 nit<br>Hỗ trợ một tỷ màu<br>Dải màu rộng (P3)<br>Công nghệ True Tone,66.5,full hd,0.0,,7500.0,10.0,Tấm nền IPS,36990000.0,,,,,120.0
100313,iMac M4 2024 24 inch 8CPU 8GPU 16GB 1TB Ethernet,apple,card tích hợp,547.0,461.0,147.0,Màn hình Retina 4.5K<br>1 tỷ màu<br>Độ sáng 500 nit<br>Dải màu rộng (P3)<br>Công nghệ True Tone,0.0,full hd,0.0,,7500.0,8.0,,45700000.0,,,,,
88394,MacBook Pro 14 M3 Pro 128GB - 8TB,apple,card tích hợp,312.6,221.2,15.5,Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình<br>Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)<br>True Tone<br>ProMotion,72.4,full hd,0.0,,6400.0,16.0,,194990000.0,,120.0,,,
93535,Laptop ASUS ExpertBook P1 P1503CVA-I7SE16-63WS,asus,card tích hợp,359.5,232.2,19.9,Độ sáng 300nits<br>Màn hình chống chói<br>Độ phủ màu NTSC: 45%<br>Góc nhìn 170/170,63.0,hd,2.0,13700H,,14.0,Tấm nền WVA,,5.0,60.0,20.0,2.4,
45176,Laptop Acer Aspire 3 A315-42-R4XD NX.HF9SV.008,acer,,381.0,256.0,25.0,,,,,3500U,2400,,Tấm nền TN,,3.7,,,2.1,
55147,Laptop Lenovo Yoga Slim 7 Carbon 13IAP7 82U90044VN,lenovo,card tích hợp,301.0,206.0,14.8,Độ sáng 400nits <br> Anti-glare<br> Tần số quét 90Hz<br> Độ phủ màu 100% sRGB<br> TÜV Low Blue Light<br> Eyesafe<br> Dolby Vision,50.0,hd,0.0,1240P,4800.0,12.0,Tấm nền IPS,,4.4,90.0,16.0,1.7,
100883,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB Nano Sc 96W,apple,card tích hợp,312.6,221.2,15.5,"Màn hình Nano-texture<br>Màn hình Liquid Retina XDR<br> XDR (Extreme Dynamic Range)<br> Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)<br> 1 tỷ màu<br> Dải màu rộng (P3)<br> Công nghệ True Tone",72.4,full hd,0.0,,7500.0,10.0,,44290000.0,,120.0,,,
75050,Mac mini M2 2023 (8 CPU - 10 GPU - 16GB - 1TB),apple,,19.7,19.7,3.6,Hỗ trợ xuất hình ảnh 6K 60HZ qua cổng Thunderbolt<br>Xuất hình ảnh 4K qua cổng HDMI,0.0,,0.0,,6400.0,8.0,,29990000.0,,,,,
80302,Laptop ASUS ExpertBook B1 B1502CVA-NJ0175W,asus,card tích hợp,361.6,233.0,19.9,Độ sáng 250 nits <br> Độ phủ màu NTSC: 45%<br> Màn hình chống chói<br>Tỷ lệ tương phản 500:1<br>Góc nhìn: 90/65<br> Thời gian phản hồi:  20/10 ms<br> 16:9,42.0,hd,,1335U,,10.0,Tấm nền TN,0.0,4.6,60.0,,1.3,
80396,Laptop ASUS ExpertBook B1 B1402CVA-NK0176W,asus,card tích hợp,326.9,214.5,19.9,LED Backlit<br> Độ sáng 250nits<br> Độ phủ màu NTSC: 45%<br> Góc nhìn (H/V) 90/65<br> Thời gian phản hồi (Typ/Max) (ms) 10/20<br> Độ tương phản 500:1<br> Màn hình 16:9<br>Màn hình chống chói,42.0,hd,,1335U,,10.0,Tấm nền TN,0.0,4.6,60.0,,1.3,
56862,Laptop HP Gaming Victus 15-FA0110TX 7C0R3PA,hp,card rời,357.9,255.0,23.5,Tần số quét 144 Hz <br> Màn hình chống chói <br> Độ sáng 250 nits <br> Độ phủ màu 45% NTSC,70.0,hd,1.0,12700H,3200.0,14.0,Tấm nền IPS,,4.7,,20.0,,4.0
68448,Laptop HP Elitebook 840 G3,hp,card tích hợp,,,,Màn hình chống chói,,hd,2.0,6300U,2133.0,,,,3.0,,,2.4,
54344,Laptop Gaming Acer Nitro 5 AN515-55-5923 NH.Q7NSV.004,acer,card tích hợp,363.4,255.0,23.9,"IPS, 144 Hz, Acer ComfyView Anti-glare LED-backlit",,hd,,10300H,2933.0,,Tấm nền IPS,,,,,,4.0
62591,Laptop ASUS VivoBook 14 X1404VA-NK125W,asus,card tích hợp,324.9,213.9,17.9,Độ sáng tối đa 250nits HDR<br> Độ phủ màu 45% NTSC<br> Màn hình chống chói,42.0,hd,,1335U,3200.0,,Tấm nền IPS,,4.6,120.0,,1.3,
66269,Laptop ASUS Zenbook S 13 Oled UX5304VA-NQ126W,asus,card tích hợp,296.2,216.3,10.9,Thời gian phản hồi 0.2ms<br> Độ sáng tối đa 550nits HDR<br> Độ phủ màu 100% DCI-P3<br> Trang bị 1 tỷ màu<br> Màn hình chăm sóc mắt SGS<br> Màn hình sáng bóng<br> Giảm 70% ánh sáng xanh,63.0,hd,0.0,1355U,,10.0,Tấm nền OLED/AMOLED,,5.0,60.0,12.0,,
60176,Laptop Dell Latitude E7450,dell,card tích hợp,337.0,231.5,18.8,Tần số quét 60Hz,,hd,2.0,5010U,1600.0,,,,,,,,
102667,MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 512GB Sc 70W,apple,card tích hợp,340.4,237.6,11.5,Màn hình Liquid Retina<br>Có đèn nền LED<br>Mật độ 224 pixel mỗi inch<br>Độ sáng 500 nit<br>Hỗ trợ một tỷ màu<br>Dải màu rộng (P3)<br>Công nghệ True Tone,66.5,full hd,0.0,,7500.0,10.0,Tấm nền IPS,41990000.0,,,,,120.0
75410,Mac mini M2 Pro 2023 (10 CPU - 16 GPU - 32GB - 1TB),apple,,19.7,19.7,3.6,Xuất hình ảnh 6K 60hz qua cổng Thunderbolt<br>Xuất hình ảnh 4K qua cổng HDMI,0.0,,0.0,,6400.0,10.0,,46990000.0,,,,,
94476,Laptop ASUS ROG Strix G18 G814JVR-N6089W,asus,card rời,399.0,294.0,23.1,Độ sáng 500nits<br>Độ phủ màu DCI-P3 100.00%<br>Màn hình chống chói<br>G-Sync<br>ROG Nebula Display<br>Dolby Vision HDR<br>Pantone Validated<br>ROG intelligent cooling,90.0,hd,2.0,14900HX,5600.0,24.0,Tấm nền IPS,,5.8,240.0,32.0,2.2,8.0
80298,Laptop ASUS ExpertBook B1 B1502CVA-NJ0148W,asus,card tích hợp,361.6,233.0,19.9,Độ sáng 250 nits <br> Độ phủ màu NTSC: 45%<br> Màn hình chống chói<br>Tỷ lệ tương phản 500:1<br>Góc nhìn: 90/65<br> Thời gian phản hồi:  20/10 ms<br> 16:9,42.0,hd,,1355U,,10.0,Tấm nền TN,0.0,5.0,60.0,,1.7,
64513,Laptop Lenovo Yoga Pro 7 14IRH8 82Y70050VN,lenovo,card tích hợp,325.5,226.5,15.6,Công nghệ Dolby Vision<br> Công nghệ an toàn cho mắt<br> Độ sáng tối đa 400nits<br> Độ phủ màu 100% DCI-P3<br> Màn hình chống chói,73.0,full hd,1.0,13700H,5200.0,16.0,Tấm nền IPS,,5.0,120.0,20.0,2.4,6.0
64752,Laptop MSI Prestige 13 EVO A13M-081VN,msi,card tích hợp,299.0,210.0,16.9,"Chống chói, góc mở 180 độ",75.0,full hd,1.0,1360P,4800.0,12.0,Tấm nền IPS,,5.0,60.0,16.0,,
65171,Laptop HP Envy 16-H0205TX 7C0T2PA,hp,card rời,357.4,251.8,19.9,Màn hình gương,83.0,hd,2.0,12900H,4800.0,14.0,Tấm nền OLED/AMOLED,,5.0,,20.0,2.5,6.0
45234,Laptop HP VICTUS 16-S0077AX 8C5N6PA - C p,hp,card rời,369.0,259.4,23.9,Chống chói Anti Glare<br>250 nits<br> 45% NTSC,70.0,hd,2.0,7840HS,5600.0,,Tấm nền IPS,,,144.0,,,6.0
55950,Laptop Dell XPS 13 9370,dell,card tích hợp,302.0,199.0,11.6,Tần số quét 60 Hz,,hd,,8550U,1866.0,,Tấm nền IPS,,4.0,,,,
103034,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB,apple,card tích hợp,547.0,461.0,147.0,Màn hình Retina 4.5K<br>1 tỷ màu<br>Độ sáng 500 nit<br>Dải màu rộng (P3)<br>Công nghệ True Tone,0.0,full hd,0.0,,7500.0,8.0,,44990000.0,,,,,
102819,MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB Sc 70W,apple,card tích hợp,304.1,215.0,11.3,Màn hình Liquid Retina <br>Có đèn nền LED<br>Mật độ 224 pixel mỗi inch<br>Độ sáng 500 nit<br>Hỗ trợ một tỷ màu<br>Dải màu rộng (P3)<br>Công nghệ True Tone,53.8,full hd,0.0,,7500.0,10.0,Tấm nền IPS,36990000.0,,,,,120.0
80252,Laptop ASUS Expertbook B1 B1502CVA-NJ0050W,asus,card tích hợp,361.6,233.0,19.9,Độ sáng 250 nits <br> Độ phủ màu NTSC: 45%<br> Màn hình chống chói<br>Tỷ lệ tương phản 500:1<br>Góc nhìn: 90/65<br> Thời gian phản hồi:  20/10 ms<br> 16:9,42.0,hd,1.0,335U,,10.0,Tấm nền TN,0.0,4.6,60.0,,1.3,
101365,Mac mini M4 2024 10CPU 10GPU 16GB 256GB Ethernet 10 Gigabit,apple,card tích hợp,127.0,127.0,50.0,Hỗ trợ đồng thời đến ba màn hình<br>Đầu ra video kỹ thuật số Thunderbolt 4,0.0,,0.0,,7500.0,10.0,,17490000.0,,60.0,,,
81020,Laptop Lenovo Ideapad 3 15IAU7 82RK015AVN,lenovo,card tích hợp,359.2,236.5,19.9,Độ sáng tối đa 300nits<br>Màn hình chống chói,45.0,hd,2.0,1215U,3200.0,6.0,Tấm nền IPS,0.0,4.4,165.0,8.0,,
64805,Laptop Lenovo Legion Slim 5 16IRH8 82YA008HVN,lenovo,card rời,359.7,260.3,19.9,Độ sáng 300nits <br> Màn hình chống chói <br> Độ phủ màu 100% sRGB <br>G-SYNC <br> Hạn chế ánh sáng xanh,80.0,full hd,2.0,13700H,5200.0,14.0,Tấm nền IPS,,5.0,165.0,20.0,2.4,6.0
60377,Laptop Dell Latitude E5570,dell,card rời,,,,,,,,6820HQ,2133.0,,,,,,,,
59427,Laptop Dell Latitude 5420,dell,card tích hợp,321.4,212.0,19.3,Màn hình chống chói,63.3,full hd,,1135G7,3200.0,,,,4.2,,,,
101372,iMac M4 2024 24 inch 10CPU 10GPU 24GB 1TB Touch ID,apple,card tích hợp,547.0,461.0,147.0,Màn hình Retina 4.5K<br>1 tỷ màu<br>Độ sáng 500 nit<br>Dải màu rộng (P3)<br>Công nghệ True Tone,0.0,full hd,0.0,,7500.0,10.0,,55700000.0,,,,,
65982,Laptop Acer Aspire 3 A315-58-529V NX.ADDSV.00N,acer,card tích hợp,363.4,238.4,19.9,Acer ComfyView LED LCD,36.7,,2.0,1135G7,2400.0,4.0,,0.0,4.2,60.0,8.0,2.4,
84492,Laptop Lenovo Legion 7 PRO 16IRX9H 83DE001NVN,lenovo,card rời,363.5,262.1,21.9,Độ sáng 500 nits <br> Độ phủ màu 100.00% DCI-P3 <br> DisplayHDR 400 <br> Dolby Vision <br> G-Sync <br> Giảm ánh sáng xanh <br> Màn hình chống chói,99.9,full hd,2.0,14900HX,5600.0,24.0,Tấm nền IPS,,5.8,240.0,32.0,2.2,12.0
65992,Laptop Dell Vostro 5470,dell,card rời,337.6,233.5,18.3," TrueLife LED-Backlit Display,	112 ppi",,hd,1.0,4200U,1600.0,,,,,,,,
68428,Laptop HP Probook 6560B,hp,card tích hợp,374.0,251.0,34.0,,,hd,,2520M,1333.0,,,,3.2,,,2.5,
60388,Laptop Dell Latitude E6420,dell,card tích hợp,353.1,241.3,33.0,,,,,2520M,,,,,,,,2.5,
54350,Laptop Dell Inspiron 5515 R1505S,dell,card rời,356.0,228.0,17.9,"WVA, 60 Hz, 250 nits, 45% NTSC, WVA Anti-glare LED Backlit Narrow Border",65.0,hd,2.0,5500U,3200.0,,Tấm nền WVA,,,,,,
51454,Laptop Lenovo 100E Gen 2 Celeron,lenovo,card tích hợp,290.0,204.7,19.9,LED <br> 250 nits <br> 100% DCI-P3,,hd,0.0,N4020,2400.0,2.0,Tấm nền TN,,2.8,60.0,2.0,1.1,
58136,Laptop HP Gaming Victus 16-E1104AX 7C0S9PA,hp,card rời,370.0,260.0,23.5,Tần số quét 144 Hz<br> Viền siêu mỏng<br> Màn hình chống chói<br> Độ sáng 250 nits<br> Độ phủ màu 45% NTSC,70.0,hd,,6800H,4800.0,8.0,Tấm nền IPS,,4.7,,16.0,3.2,4.0
58513,Laptop HP Gaming Victus 15-FA0108TX 7C0X0PA,hp,card rời,357.9,255.0,23.5,Thời gian phản hồi 9 ms <br> Viền siêu nhỏ <br> Màn hình chống chói <br> Độ sáng 250 nit <br> Độ phủ màu 45% NTSC <br> Tần số quét 144 Hz,70.0,hd,2.0,12700H,3200.0,14.0,Tấm nền IPS,,4.7,,20.0,,4.0
97552,Laptop HP Envy X360 2IN1 14-FC0088TU A19BYPA,hp,card tích hợp,313.3,218.9,16.9,Độ phủ màu 100% DCI-P3<br>Độ sáng 500 nit<br>Ánh sáng xanh thấp<br>Hỗ trợ 1.07 tỷ màu (ở chế độ HDR),59.0,full hd,0.0,155U,6400.0,12.0,Tấm nền Oled,,4.8,120.0,14.0,,
66092,Laptop Dell Vostro 5468,dell,card rời,,,,TrueLife LED-Backlit Display,,,2.0,7200U,2400.0,,,,,,,,2.0
46095,Laptop HP 240 G8 518V8PA,hp,card tích hợp,324.0,225.9,19.9,"Màn hình chống loá, 60Hz WLED-backlit",41.04,hd,,1135G7,3200.0,,,,,,,,
52281,Laptop Lenovo Thinkbook 14 G2 ARE,lenovo,card rời,323.0,217.5,17.9,"IPS LCD LED Backlit, True Tone 60 Hz, 250 nits, 45% NTSC",45.0,hd,1.0,4700U,3200.0,8.0,Tấm nền IPS,,4.1,60.0,8.0,2.0,
93497,Laptop ASUS ExpertBook P5 P5405CSA-NZ0451W,asus,card tích hợp,312.0,223.2,14.9,Độ sáng 400nits<br>Màn hình chống chói<br>Độ phủ màu sRGB: 100%<br>Góc nhìn 178/178,63.0,full hd,0.0,226V,,8.0,Tấm nền WVA,29490000.0,4.5,144.0,8.0,1.6,
104186,Laptop Lenovo IdeaPad Slim 5 14AKP10 83HX001JVN,lenovo,card rời,313.4,222.0,16.9,Độ sáng 400nits Glossy<br> Độ phủ màu 100% DCI-P3<br> DisplayHDR True Black 500,60.0,full hd,2.0,350,5600.0,8.0,Tấm nền Oled,26990000.0,5.0,,16.0,2.0,
56868,Laptop HP Gaming Victus 16-E1105AX 7C0T0PA,hp,card rời,370.0,260.0,23.5,Tần số quét 144 Hz <br> Màn hình chống chói <br> Độ sáng 250 nits <br> Độ phủ màu 45% NTSC,70.0,hd,2.0,6600H,4800.0,6.0,Tấm nền IPS,,4.5,,12.0,,4.0
57370,Laptop Lenovo Ideapad 1 15AMN7 82VG0022VN,lenovo,card rời,360.2,236.0,17.9,Độ sáng 220nits <br> Màn hình chống chói,42.0,hd,0.0,7520U,5500.0,4.0,Tấm nền TN,,4.3,60.0,8.0,2.8,
58130,Laptop HP Gaming Victus 16-E1102AX 7C139PA,hp,card rời,370.0,260.0,23.5,Tần số quét 144 Hz<br> Viền siêu mỏng<br> Màn hình chống chói<br> Độ sáng 250 nits<br> Độ phủ màu 45% NTSC,70.0,hd,2.0,6800H,4800.0,8.0,Tấm nền IPS,,4.7,,16.0,3.2,4.0
81022,Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001YVN,lenovo,card tích hợp,312.0,221.0,16.9,DisplayHDR True Black 500<br> Độ sáng tối đa: 400nits<br> Độ phủ màu 100% DCI-P3,57.0,full hd,0.0,155H,7467.0,16.0,Tấm nền Oled,0.0,4.8,60.0,22.0,,
63547,Laptop Lenovo Thinkpad T460S,lenovo,card tích hợp,331.0,226.8,18.0,Màn hình chống chói,57.0,hd,,6600U,2133.0,,Tấm nền IPS,,,,,2.6,
60195,Laptop Dell Latitude E7270,dell,card tích hợp,310.0,215.0,12.2,,,,,6300U,,,Tấm nền TN,,,,,,
68436,Laptop HP Elitebook 845 G9,hp,card rời,315.6,224.0,19.2,Công nghệ Wide Viewing Angle<br>Chống chói<br> Độ sáng tối đa 250 Nits,51.0,full hd,1.0,6600U,4800.0,,Tấm nền IPS,,,,,,
51668,Laptop HP 15-AY071TU X3B53PA,hp,,243.0,,,"WLED, BrightView LED-backlit",,,1.0,N3710,,,,,,,,,
52275,Laptop HP 15S FQ1111TU 193R0PA,hp,card tích hợp,358.5,242.0,18.0,"60Hz, LED Backlit, SVA",,,2.0,1005G1,,,Tấm nền IPS,,,,,,
45094,Laptop ASUS Zenbook UX425EA BM069T,asus,card tích hợp,319.0,208.0,13.9,Chống chói Anti Glare <br> Tấm nền IPS <br> LED Backlit,,hd,0.0,1135G7,,,Tấm nền IPS,,,60.0,,,
59217,Laptop Dell XPS 15 9570,dell,card rời,357.0,235.0,11.0,InfinityEdge display,97.0,hd,,8750H,2666.0,,,,4.1,,,2.2,4.0
97089,MacBook Pro 16 M4 Max 14CPU 32GPU 36GB 1TB Nano,apple,card tích hợp,355.7,248.1,16.8,"Màn hình Nano-texture<br>Màn hình Liquid Retina XDR<br> XDR (Extreme Dynamic Range)<br> Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)<br> 1 tỷ màu<br> Dải màu rộng (P3)<br> Công nghệ True Tone",100.0,full hd,0.0,,8533.0,14.0,,93790000.0,,120.0,,,
62063,MacBook Pro 16 inch M2 Max 64GB 2023 (12CPU - 38 GPU - 64GB - 1TB),apple,card tích hợp,355.7,248.1,16.8,"Tần số quét 120Hz<br>Công nghệ Liquid Retina, Mini LED, XDR<br>1 tỷ màu",70.0,full hd,0.0,,6400.0,12.0,,105990000.0,,,,,
88677,MacBook Pro 16 M3 Max 128GB - 8TB 2023,apple,card tích hợp,355.7,248.1,16.8,Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình<br>Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)<br>True Tone<br>ProMotion,72.4,full hd,0.0,,6400.0,16.0,,182490000.0,,120.0,,,
82006,Laptop ASUS VivoBook S 14 OLED S5406MA-PP161W,asus,card tích hợp,310.5,221.9,13.9,Độ sáng tối đa 600nits HDR<br>Gam màu 100% DCI-P3<br>Tỷ lệ tương phản 1.000.000:1<br>Ánh sáng xanh ít gây hại hơn 70%<br>1.07 tỷ màu,75.0,full hd,0.0,125H,,14.0,Tấm nền Oled,,4.5,120.0,18.0,1.2,
63744,Laptop MSI Katana GF66 12UDK-814VN,msi,card rời,359.0,259.0,24.9,Độ sáng 250 nits <br>Độ phủ màu 45% NTSC,53.5,hd,2.0,12650H,3200.0,10.0,Tấm nền IPS,,4.7,144.0,16.0,2.3,4.0
